time_milisecc,gx,gy,gz
1421632148620.00,-0.050095126,-0.0724782,-0.04476614
1421632148640.00,-0.073543996,-0.019185679,-0.03837109
1421632148659.00,-0.09805839,-0.019185679,-0.054358847
1421632148679.00,-0.069280535,-0.07034633,-0.10232185
1421632148699.00,-0.057556238,-0.13642922,-0.13429762
1421632148720.00,-0.068214744,-0.12683651,-0.1289681
1421632148740.00,-0.058622036,-0.062885754,-0.105519235
1421632148758.00,-0.043700077,-0.054358847,-0.105519235
1421632148780.00,-0.036239497,-0.08633409,-0.1289681
1421632148798.00,-0.06075363,-0.12470465,-0.12150726
1421632148818.00,-0.12363885,-0.20570949,-0.10658503
1421632148838.00,-0.08953201,-0.12363885,-0.105519235
1421632148863.00,0.5840856,0.94754046,-0.17479977
1421632148878.00,0.060753096,0.21423534,0.15241644
1421632148898.00,-0.4487232,-0.46471068,0.056489907
1421632148918.00,-0.556374,-0.640576,-0.12363885
1421632148943.00,-0.3165577,-0.40289178,-0.1300339
1421632148968.00,0.08953121,0.003197391,-0.035173167
1421632149013.00,0.27605477,0.23981579,0.081004575
1421632149013.00,0.16946973,0.18545748,0.088465154
1421632149018.00,-0.06075363,-0.07141213,0.04263348
1421632149041.00,-0.18332642,-0.20251183,-0.023448868
1421632149058.00,-0.12577072,-0.12577072,-0.036239497
1421632149077.00,-0.033041574,-0.008526909,0.002131594
1421632149097.00,0.026645726,0.070345536,0.03943609
1421632149118.00,-0.00106633,0.036238696,0.052226186
1421632149138.00,-0.06501735,-0.04263428,0.04263348
1421632149161.00,-0.051160924,-0.021317273,0.031975243
1421632149180.00,0.012789832,0.03943609,0.063950755
1421632149198.00,0.054358315,0.09912392,0.063950755
1421632149218.00,0.04263348,0.082070366,0.04263348
1421632149238.00,-0.027712587,-0.024514664,0.059687298
1421632149258.00,-0.011724833,-0.009593239,0.044765607
1421632149280.00,0.057555705,0.050094593,0.018119348
1421632149298.00,0.045831405,0.046897203,0.00959244
1421632149318.00,-0.010659036,0.022382537,0.03304104
1421632149338.00,-0.041568484,0.023448335,0.028777853
1421632149358.00,-0.004263721,0.056489907,0.00959244
1421632149426.00,0.04369928,0.08953121,0.006394783
1421632149426.00,0.052226186,0.07780665,0
1421632149427.00,0.03410684,0.06608235,-0.021317273
1421632149468.00,0.030909447,0.063950755,-0.04796353
1421632149469.00,0.019185146,0.057555705,-0.041568484
1421632149483.00,0.01705302,0.06608235,-0.014922224
1421632149510.00,0.057555705,0.10338711,-0.002132127
1421632149532.00,0.09272861,0.15135011,0.004263188
1421632149548.00,0.1065845,0.16307494,0.011724034
1421632149565.00,0.070345536,0.11617721,0.013855628
1421632149579.00,0.019185146,0.002131594,-0.006395315
1421632149599.00,0.006394783,-0.0724782,-0.039436888
1421632149629.00,0.002131594,-0.06075363,-0.046897735
1421632149646.00,0.010658237,0.001065797,-0.024514664
1421632149657.00,0.03943609,0.002131594,-0.008526909
1421632149677.00,0.26965997,0.23555261,-0.058622036
1421632149697.00,-0.094861,0.08420196,0.09272861
1421632149734.00,-0.2813848,-0.30163574,0.018119348
1421632149750.00,-0.18332642,-0.18332642,-0.02238307
1421632149758.00,0.019185146,-0.010659036,0.020250943
1421632149786.00,0.13429682,0.09272861,0.071411334
1421632149812.00,0.06821394,0.075675055,0.063950755
1421632149825.00,-0.062885754,-0.025580462,0.03410684
1421632149843.00,-0.10871716,-0.10765136,0.020250943
1421632149862.00,-0.06395155,-0.07887298,0.030909447
1421632149878.00,-0.011724833,-0.013856427,0.037304495
1421632149897.00,0.020250943,0.007460579,0.026645726
1421632149917.00,0.003197391,-0.051160924,0.001065797
1421632149937.00,-0.02238307,-0.10338764,-0.029844182
1421632149959.00,-0.069280535,-0.15454857,-0.054358847
1421632149978.00,-0.09805839,-0.18439221,-0.050095126
1421632149998.00,-0.05649044,-0.15028511,-0.034107372
1421632150018.00,0.037304495,-0.062885754,-0.010659036
1421632150038.00,0.057555705,-0.039436888,0.005328985
1421632150058.00,0.015987223,-0.06501735,-0.006395315
1421632150078.00,-0.021317273,-0.105519235,-0.013856427
1421632150100.00,-0.01811988,-0.10871716,-0.013856427
1421632150119.00,0.036238696,-0.07034633,-0.013856427
1421632150138.00,0.053291984,-0.031975776,-0.017053818
1421632150160.00,0.01705302,-0.01811988,-0.009593239
1421632150179.00,-0.035173167,-0.07993878,-0.008526909
1421632150197.00,-0.03837109,-0.0842025,-0.020251475
1421632150218.00,-0.045831937,-0.074609786,-0.011724833
1421632150239.00,-0.026646258,-0.028778385,0.002131594
1421632150258.00,0.03410684,0.03304104,-0.007461112
1421632150279.00,0.02557993,0.011724034,0.001065797
1421632150299.00,-0.05649044,-0.061819427,0.003197391
1421632150319.00,-0.0842025,-0.0842025,-0.01811988
1421632150338.00,-0.020251475,-0.019185679,-0.013856427
1421632150357.00,0.040501885,0.05116039,0.006394783
1421632150379.00,0.022382537,0.037304495,0.013855628
1421632150398.00,-0.024514664,-0.01279063,0.006394783
1421632150417.00,-0.027712587,-0.01811988,-0.009593239
1421632150438.00,0.002131594,0.010658237,0.002131594
1421632150457.00,0.01705302,0.014921425,0.01705302
1421632150478.00,-0.006395315,-0.020251475,0.003197391
1421632150497.00,-0.036239497,-0.024514664,-0.019185679
1421632150518.00,-0.017053818,0.002131594,-0.010659036
1421632150539.00,-0.006395315,0.02131674,0.007460579
1421632150560.00,-0.004263721,0.029843649,0.015987223
1421632150580.00,-0.01279063,0.030909447,0.011724034
1421632150600.00,-0.009593239,0.008526376,0.005328985
1421632150620.00,-0.014922224,-0.021317273,-0.002132127
1421632150639.00,-0.006395315,-0.019185679,-0.004263721
1421632150665.00,0.022382537,0.035172634,-0.010659036
1421632150679.00,0.02131674,0.047962997,0
1421632150700.00,-0.005329518,0.01705302,-0.00106633
1421632150721.00,-0.02238307,-0.006395315,-0.010659036
1421632150739.00,0.010658237,0.019185146,-0.01811988
1421632150757.00,0.015987223,0.008526376,0.006394783
1421632150778.00,-0.003197924,-0.023448868,0.010658237
1421632150797.00,-0.003197924,-0.002132127,-0.019185679
1421632150817.00,0.008526376,0.030909447,-0.025580462
1421632150840.00,-0.002132127,0.019185146,-0.002132127
1421632150860.00,0.00959244,0.019185146,-0.003197924
1421632150879.00,0.003197391,0.004263188,-0.01279063
1421632150897.00,-0.01811988,-0.011724833,-0.010659036
1421632150920.00,-0.010659036,0.003197391,-0.021317273
1421632150938.00,0.01705302,0.028777853,-0.027712587
1421632150958.00,0.030909447,0.030909447,-0.023448868
1421632150978.00,0.018119348,0.003197391,-0.029844182
1421632150998.00,0.001065797,0.008526376,-0.046897735
1421632151018.00,-0.021317273,-0.008526909,-0.05542464
1421632151037.00,-0.029844182,-0.026646258,-0.057556238
1421632151057.00,-0.015988022,0,-0.050095126
1421632151078.00,0.001065797,-0.003197924,-0.010659036
1421632151100.00,0.00959244,-0.03090998,0.001065797
1421632151120.00,0.018119348,-0.03090998,-0.025580462
1421632151142.00,0.008526376,-0.034107372,-0.037305295
1421632151160.00,0.019185146,-0.028778385,-0.023448868
1421632151178.00,0.029843649,-0.010659036,-0.008526909
1421632151198.00,0.015987223,0.010658237,-0.005329518
1421632151218.00,-0.003197924,-0.007461112,-0.009593239
1421632151238.00,0.005328985,-0.023448868,-0.008526909
1421632151258.00,0.003197391,-0.007461112,-0.013856427
1421632151277.00,-0.005329518,-0.00106633,-0.009593239
1421632151297.00,-0.007461112,0.007460579,-0.007461112
1421632151319.00,-0.007461112,0.007460579,0.007460579
1421632151340.00,0.015987223,-0.006395315,0.003197391
1421632151358.00,0.015987223,-0.023448868,-0.011724833
1421632151379.00,-0.004263721,-0.02238307,-0.004263721
1421632151398.00,0.004263188,-0.01811988,0.011724034
1421632151418.00,0.028777853,0.001065797,0.011724034
1421632151438.00,0.027712055,0.01705302,0.011724034
1421632151458.00,0.002131594,0.01705302,-0.00106633
1421632151478.00,-0.01811988,0.005328985,-0.004263721
1421632151497.00,-0.020251475,-0.01279063,0.020250943
1421632151520.00,-0.002132127,0.002131594,0.026645726
1421632151541.00,0.028777853,0.035172634,0.00959244
1421632151560.00,0,0.018119348,0.002131594
1421632151580.00,-0.04476614,-0.003197924,0.004263188
1421632151599.00,-0.023448868,-0.008526909,0.005328985
1421632151619.00,0.020250943,0.005328985,0.007460579
1421632151639.00,0.018119348,0.003197391,0.012789832
1421632151661.00,-0.01279063,-0.006395315,0.007460579
1421632151679.00,-0.011724833,-0.015988022,0.006394783
1421632151699.00,0.006394783,-0.01279063,0.007460579
1421632151723.00,0.026645726,-0.002132127,0.006394783
1421632151739.00,0.024514131,-0.023448868,0.011724034
1421632151759.00,0.014921425,-0.04263428,-0.00106633
1421632151781.00,0.006394783,-0.026646258,-0.015988022
1421632151806.00,-0.003197924,-0.011724833,-0.009593239
1421632151826.00,-0.005329518,-0.014922224,0.002131594
1421632151842.00,0.003197391,-0.006395315,-0.002132127
1421632151858.00,0.015987223,-0.010659036,-0.013856427
1421632151878.00,0,-0.027712587,-0.013856427
1421632151897.00,-0.020251475,-0.040502686,-0.008526909
1421632151919.00,-0.010659036,-0.025580462,-0.003197924
1421632151942.00,0.010658237,-0.00106633,-0.010659036
1421632151967.00,0.014921425,0.008526376,-0.010659036
1421632151978.00,-0.002132127,-0.006395315,0.001065797
1421632151999.00,-0.01279063,-0.034107372,0.003197391
1421632152017.00,0.013855628,-0.017053818,-0.008526909
1421632152038.00,0.018119348,-0.009593239,-0.00106633
1421632152059.00,0.022382537,0,-0.004263721
1421632152078.00,0.014921425,0.008526376,-0.01811988
1421632152098.00,-0.013856427,-0.003197924,-0.019185679
1421632152118.00,-0.037305295,-0.01811988,-0.021317273
1421632152138.00,-0.005329518,-0.013856427,-0.026646258
1421632152160.00,0.029843649,0.005328985,-0.033041574
1421632152179.00,0.015987223,0.005328985,-0.024514664
1421632152198.00,-0.011724833,-0.015988022,-0.01811988
1421632152219.00,0.013855628,-0.005329518,-0.019185679
1421632152244.00,0.022382537,-0.007461112,-0.017053818
1421632152258.00,0.014921425,0.018119348,-0.017053818
1421632152278.00,0.008526376,0.002131594,-0.003197924
1421632152298.00,0.019185146,-0.006395315,-0.009593239
1421632152318.00,0.019185146,0.00959244,-0.028778385
1421632152338.00,0,0.008526376,-0.017053818
1421632152358.00,-0.00106633,-0.002132127,-0.007461112
1421632152378.00,0.008526376,-0.002132127,-0.015988022
1421632152401.00,-0.002132127,-0.009593239,-0.017053818
1421632152420.00,-0.011724833,-0.014922224,-0.009593239
1421632152519.00,0.005328985,0.012789832,-0.011724833
1421632152519.00,-0.015988022,0.006394783,-0.020251475
1421632152520.00,-0.015988022,-0.007461112,-0.011724833
1421632152526.00,-0.00106633,-0.005329518,-0.015988022
1421632152527.00,0.020250943,0.018119348,-0.014922224
1421632152551.00,0.012789832,0.012789832,-0.017053818
1421632152558.00,-0.003197924,-0.007461112,-0.02238307
1421632152591.00,0.003197391,-0.01279063,-0.025580462
1421632152653.00,0.018119348,-0.009593239,-0.017053818
1421632152653.00,0.015987223,-0.00106633,-0.006395315
1421632152655.00,0.014921425,0.011724034,-0.002132127
1421632152657.00,-0.002132127,0.00959244,0.001065797
1421632152690.00,-0.02238307,-0.01279063,0.003197391
1421632152755.00,-0.015988022,-0.021317273,0.001065797
1421632152755.00,0.00959244,-0.01279063,0.001065797
1421632152756.00,0.037304495,0.003197391,0.008526376
1421632152757.00,0.036238696,0.001065797,0.011724034
1421632152782.00,0.011724034,-0.020251475,0.005328985
1421632152846.00,0.001065797,-0.026646258,-0.002132127
1421632152846.00,0.004263188,-0.013856427,-0.003197924
1421632152846.00,0.014921425,0,0.003197391
1421632152875.00,0.018119348,0.006394783,0.002131594
1421632152938.00,-0.009593239,0.01705302,0.002131594
1421632152938.00,-0.040502686,-0.013856427,0.006394783
1421632152939.00,-0.027712587,-0.015988022,0
1421632152940.00,0.023448335,0.008526376,0.012789832
1421632152957.00,0.1065845,0.047962997,0.029843649
1421632153014.00,0.14708692,-0.010659036,0.027712055
1421632153014.00,0.123638056,-0.087399885,-0.011724833
1421632153066.00,0.030909447,-0.30696526,-0.050095126
1421632153066.00,-0.10338764,-0.47750106,-0.069280535
1421632153066.00,-0.11724407,-0.45511797,-0.08846568
1421632153117.00,-0.10445344,-0.27712163,-0.0959268
1421632153118.00,-0.06075363,-0.23022388,-0.02238307
1421632153119.00,0.013855628,-0.39010143,-0.009593239
1421632153138.00,0.17799637,-0.32615042,-0.050095126
1421632153161.00,0.25686935,-0.38477245,-0.1417582
1421632153178.00,0.10338711,-0.18439221,-0.09805839
1421632153197.00,0.1918528,0.29950362,0.023448335
1421632153260.00,0.614995,0.53292465,0.088465154
1421632153261.00,0.609666,0.3613228,0.053291984
1421632153261.00,0.15881123,0.3378739,0.060753096
1421632153283.00,-0.33361152,0.070345536,0.4902906
1421632153301.00,-0.41781348,-0.014922224,0.9304869
1421632153317.00,-0.01811988,-0.07993878,0.29630622
1421632153342.00,0.29524016,-0.067148946,0.36452016
1421632153364.00,0.101255514,0.063950755,0.34426922
1421632153377.00,0.06714814,-0.006395315,0.060753096
1421632153398.00,-0.1310997,-0.27712163,-0.004263721
1421632153417.00,-0.3506651,-0.5158716,-0.11404615
1421632153437.00,-0.48283058,-0.7173174,-0.3581262
1421632153457.00,-0.4156819,-0.2685947,-0.30483368
1421632153478.00,-0.38050872,0.018119348,-0.34640136
1421632153532.00,-0.30483368,0.08633356,-0.28884566
1421632153532.00,-0.67894655,-0.42207694,0.07887244
1421632153553.00,-0.57982266,0.052226186,-0.49668646
1421632153557.00,-0.3389405,-0.10232185,-0.3378747
1421632153579.00,-0.5425179,-0.0724782,-0.30589947
1421632153598.00,-0.38583824,-0.19931445,-0.110848755
1421632153618.00,-0.024514664,-0.89957774,0.12896757
1421632153639.00,0.15135011,-1.2044106,0.14815272
1421632153658.00,-0.024514664,-0.7397002,0.00959244
1421632153682.00,0.049028795,-0.6011399,0.06608235
1421632153697.00,0.26433045,-0.533991,0.008526376
1421632153719.00,0.35279614,-0.44552556,-0.054358847
1421632153737.00,0.49775147,-0.49455488,0.07460926
1421632153758.00,0.35066456,-0.4284717,0.005328985
1421632153778.00,0.06608235,-0.28777987,-0.0724782
1421632153798.00,0.040501885,-0.31016266,-0.122573055
1421632153819.00,0.18332589,-0.07034633,-0.10765136
1421632153884.00,0.47536892,0.13962607,0.09166281
1421632153885.00,0.4689736,0.13003337,0.27498895
1421632153885.00,0.11404561,0.26219887,0.381574
1421632153907.00,0.088465154,0.23128888,0.48602742
1421632153931.00,0.39436436,-0.19398493,0.49988306
1421632154019.00,0.2845814,-0.22915809,0.44445896
1421632154019.00,0.063950755,-0.18226062,0.39010063
1421632154020.00,-0.014922224,0.047962997,0.29950362
1421632154020.00,0.16094308,0.35279614,0.18226008
1421632154021.00,0.41674688,0.51373947,0.14495532
1421632154037.00,0.509476,0.56383437,0.16840392
1421632154072.00,0.49988306,0.70772415,0.17053579
1421632154152.00,0.31016186,0.8228361,0.15454803
1421632154153.00,-0.087399885,0.8974453,0.14069188
1421632154153.00,-0.19505072,0.97098905,0.35492775
1421632154154.00,-0.2632652,0.9677917,0.614995
1421632154219.00,0.3144256,0.51480526,0.5009494
1421632154220.00,0.34000605,0.27498895,0.28671354
1421632154220.00,0.027712055,0.32295248,0.13003337
1421632154222.00,-0.01811988,-0.13216549,-0.031975776
1421632154267.00,-0.19505072,-0.6853419,0.027712055
1421632154267.00,-0.6384444,-1.174567,0.46151277
1421632154279.00,-0.53079355,-0.66828805,0.33574232
1421632154297.00,-0.6554982,-0.7173174,0.30909607
1421632154318.00,-0.52653015,-0.9464749,0.47750053
1421632154338.00,-0.37624553,-1.0232164,0.6203245
1421632154358.00,-0.30163574,-0.34640136,0.5158711
1421632154377.00,-0.21210428,-0.15348276,0.21210374
1421632154401.00,0.050094593,-0.053292517,-0.069280535
1421632154434.00,0.74289733,0.18652327,-0.27605528
1421632154437.00,1.9643612,0.029843649,-0.35279667
1421632154457.00,2.9577334,-0.28777987,-0.5904814
1421632154477.00,1.7096232,-2.2798536,-0.8505487
1421632154499.00,0.5499782,-0.8249682,-0.7173174
1421632154518.00,-0.48069844,0.49561986,-0.37624553
1421632154538.00,-0.8239024,0.83775777,-0.2259607
1421632154558.00,-0.7162516,0.5702294,-0.25900173
1421632154578.00,-0.8718657,0.3133598,0.044765607
1421632154674.00,-1.2449133,0.4274054,0.23875
1421632154674.00,-1.6382118,0.4135495,-0.050095126
1421632154675.00,-2.0965273,0.23981579,-0.19505072
1421632154675.00,-0.94008017,-0.35173088,0.12896757
1421632154692.00,0.06288496,-1.089299,-0.15774596
1421632154697.00,0.8782602,-2.1050541,-0.34533557
1421632154717.00,1.0754426,-2.829832,-0.6608272
1421632154737.00,0.54464895,-2.887388,-0.75675374
1421632154757.00,-0.2280923,-2.6870081,-0.48602796
1421632154782.00,-0.6533666,-3.0323436,0.19505018
1421632154803.00,-0.7247785,-3.1922212,0.72051424
1421632154881.00,-1.3898686,-2.5878842,0.8569429
1421632154881.00,-1.879094,-2.1317005,0.8100457
1421632154882.00,-1.6510019,-2.4770358,1.0413351
1421632154883.00,-1.3067324,-3.1762333,1.6222233
1421632154901.00,-1.3802762,-3.2167354,2.021917
1421632154918.00,-1.5795898,-2.5079453,2.2286918
1421632154938.00,-1.1457891,-2.6390448,2.5697641
1421632154958.00,-0.58408606,-3.4053912,3.1026893
1421632154994.00,-0.5116084,-3.483198,3.4256418
1421632154998.00,-0.4721718,-2.709391,3.443761
1421632155017.00,-0.11724407,-2.2862484,3.4181805
1421632155038.00,0.14069188,-2.6401107,3.485329
1421632155057.00,0.105518706,-2.0400374,3.309464
1421632155078.00,0.19824784,-0.8793265,2.682744
1421632155098.00,0.6586948,-0.16200967,2.114646
1421632155127.00,0.943277,-0.04476614,1.7821008
1421632155160.00,0.99124,-0.39116722,1.4964532
1421632155161.00,1.0018988,-0.62458825,1.1511176
1421632155344.00,0.91130126,-0.699198,0.8782602
1421632155344.00,0.9422112,-1.0914308,0.6064681
1421632155345.00,1.1724348,-1.6115656,0.30376682
1421632155345.00,0.15241644,-1.9675593,-0.16414127
1421632155349.00,-1.0541258,-1.7341384,0.24301371
1421632155351.00,-1.0296116,-1.2768885,0.019185146
1421632155351.00,-0.19078752,-1.4047909,-0.4615133
1421632155352.00,-0.10125605,-1.3674861,-0.42207694
1421632155359.00,-0.13856082,-1.332313,-0.2707263
1421632155360.00,-0.29097724,-1.471939,-0.10232185
1421632155406.00,-0.4615133,-1.3205884,-0.05968783
1421632155407.00,-0.35599408,-1.4932562,-0.09166361
1421632155426.00,-0.49135694,-2.0048642,-0.37944293
1421632155453.00,-0.7940585,-1.609434,-0.35492826
1421632155459.00,-0.5254643,-0.2728579,-0.054358847
1421632155485.00,0.27498895,-0.00106633,-0.011724833
1421632155630.00,0.57875603,-0.5904814,-0.1300339
1421632155634.00,0.10765083,-0.9038412,-0.094861
1421632155638.00,0.25580356,0.30909607,0.119374864
1421632155639.00,-0.6022057,1.6009066,0.54251736
1421632155651.00,-0.8707999,2.399228,0.89637953
1421632155652.00,-0.5435837,2.9417458,1.1202081
1421632155653.00,0.62245613,0.6075339,-0.21103847
1421632155658.00,-0.20464343,-0.40075967,1.0264132
1421632155658.00,-0.55850565,0.28777933,-0.01279063
1421632155722.00,-1.0551921,0.35492775,2.6497028
1421632155724.00,-1.3557615,1.2310563,1.2108054
1421632155724.00,0.013855628,1.5081774,-0.25047535
1421632155738.00,1.0583887,-0.6757492,-1.7394674
1421632155757.00,1.2385174,-3.7496605,-2.7136543
1421632155784.00,0.33041307,-2.844754,-1.4975195
1421632155804.00,0.15774542,-0.8079147,-0.7269101
1421632155817.00,0.13003337,-0.013856427,-0.34533557
1421632155888.00,0.13429682,-0.1332313,-0.42634013
1421632155888.00,0.0948602,-0.81217784,0.6906706
1421632155889.00,0.014921425,-1.0786405,1.3504317
1421632155897.00,-0.3304136,0.32721567,1.896147
1421632155924.00,-0.4529864,4.1024566,2.0698805
1421632155938.00,-0.3815745,5.2386527,1.1116812
1421632155958.00,-0.9123681,2.2350872,0.7770041
1421632155978.00,-0.25900173,1.5913138,0.7546216
1421632155998.00,0.4284712,0.678946,-0.59474456
1421632156018.00,1.092496,0.3144256,-2.2340217
1421632156040.00,1.1447228,0.3144256,-2.2585363
1421632156058.00,0.71944845,-0.2813848,-2.5495136
1421632156077.00,0.50308096,-1.4111856,-2.0880003
1421632156156.00,0.80791414,-2.333146,-1.6531335
1421632156157.00,4.468043,-1.7799698,-1.5891825
1421632156157.00,0.49881727,-2.7328396,-1.1479207
1421632156158.00,-0.34640136,-0.25154117,-0.36025777
1421632156178.00,0.20464262,-0.13536341,-0.3932991
1421632156198.00,0.33467653,-0.57449365,0.08953121
1421632156218.00,0.3016352,-1.0818381,1.1319324
1421632156238.00,0.66402435,-1.0200189,1.9302539
1421632156258.00,-0.05649044,-0.17266817,3.4331026
1421632156278.00,-0.087399885,-0.99443847,3.5524776
1421632156298.00,-0.89957774,0.39862755,3.6409433
1421632156318.00,-1.6947018,1.1234055,4.131234
1421632156338.00,-1.123406,0.8676017,3.4373658
1421632156358.00,-0.039436888,-0.9645943,1.8119445
1421632156378.00,0.16946973,-2.3107631,2.1487532
1421632156398.00,-0.19398493,-1.1489865,1.7916936
1421632156418.00,-0.4583159,-0.47856686,1.5156382
1421632156438.00,-0.6331152,-0.17799717,0.9880426
1421632156503.00,-0.12470465,0.26113307,0.12896757
1421632156511.00,0.060753096,0.25367194,-0.29310885
1421632156512.00,0.40822026,1.0274789,0.14175767
1421632156545.00,0.038370293,0.4732368,0.5116079
1421632156546.00,-0.21317007,-0.028778385,1.0253474
1421632156557.00,-0.019185679,0.16733813,1.7426642
1421632156578.00,0.15348223,0.09699179,2.028312
1421632156598.00,-0.02238307,0.63524646,2.1764653
1421632156618.00,0.06288496,0.26113307,1.8556446
1421632156638.00,0.13216496,0.23342101,0.81644076
1421632156659.00,-0.0842025,0.1502843,-0.008526909
1421632156678.00,-3.0611215,-0.20890687,-0.48602796
1421632156698.00,-1.4794002,-0.26433098,1.0455983
1421632156720.00,1.0317425,0.5659662,2.6848757
1421632156737.00,2.1466215,-0.778071,2.412018
1421632156757.00,2.6166613,-2.9161658,0.5798218
1421632156815.00,0.5489124,0.32721567,1.9004102
1421632156816.00,-1.3888028,0.84735024,4.8709345
1421632156817.00,-0.48389637,-0.23555313,3.8999448
1421632156838.00,0.6171269,-2.6731522,5.0329432
1421632156857.00,1.5433503,-2.8969808,4.0449004
1421632156879.00,1.5273626,-3.9191308,2.9492064
1421632156898.00,1.1415249,-3.4213789,2.0336416
1421632156919.00,0.6086002,-1.609434,1.40479
1421632156945.00,1.4879262,0.5691636,5.532827
1421632156960.00,1.9984683,0.2280915,5.4358344
1421632156980.00,-0.76741225,1.033874,1.6563307
1421632156998.00,-1.393066,0.9304869,-0.5553082
1421632157017.00,-0.42101115,-1.2555715,-1.2118717
1421632157037.00,-0.35919198,-2.097593,-0.61606133
1421632157061.00,-0.37624553,-1.2907447,-0.1513509
1421632157079.00,-0.13216549,0.4135495,0.12470385
1421632157132.00,-0.16094388,0.6341801,0.029843649
1421632157133.00,0.09912392,-0.049029328,-0.037305295
1421632157146.00,0.23875,-0.38264033,-0.039436888
1421632157168.00,0.09272861,-0.25580436,-0.07141213
1421632157178.00,-0.0820709,-0.025580462,-0.026646258
1421632157200.00,-0.15668015,0.010658237,-0.004263721
1421632157217.00,-0.13749501,-0.026646258,0.002131594
1421632157238.00,-0.0937952,-0.07993878,0.003197391
1421632157258.00,-0.075675584,-0.09166361,0.006394783
1421632157278.00,-0.06501735,-0.068214744,0.004263188
1421632157298.00,-0.07993878,-0.058622036,-0.009593239
1421632157318.00,-0.07780718,-0.05542464,-0.020251475
1421632157338.00,-0.049029328,-0.068214744,-0.021317273
1421632157358.00,-0.05542464,-0.037305295,-0.020251475
1421632157378.00,-0.062885754,-0.017053818,-0.011724833
1421632157442.00,-0.062885754,-0.05968783,0.002131594
1421632157443.00,-0.06501735,-0.10232185,0.003197391
1421632157444.00,-0.06075363,-0.11191455,-0.006395315
1421632157462.00,-0.04796353,-0.10658503,-0.013856427
1421632157479.00,-0.02238307,-0.11511194,-0.014922224
1421632157498.00,-0.009593239,-0.12577072,-0.006395315
1421632157517.00,-0.025580462,-0.14708772,0.006394783
1421632157539.00,-0.039436888,-0.15987755,0.005328985
1421632157558.00,-0.039436888,-0.16414127,-0.004263721
1421632157578.00,-0.026646258,-0.1705366,-0.011724833
1421632157598.00,-0.006395315,-0.17799717,-0.008526909
1421632157618.00,-0.010659036,-0.1961165,0.014921425
1421632157637.00,-0.019185679,-0.18972173,0.037304495
1421632157659.00,-0.00106633,-0.050095126,0.004263188
1421632157678.00,-0.015988022,0.030909447,-0.024514664
1421632157699.00,0.011724034,-0.037305295,-0.006395315
1421632157721.00,-0.025580462,-0.15454857,-0.01279063
1421632157799.00,-0.01279063,-0.21743378,0.02557993
1421632157800.00,-0.041568484,-0.16947025,0.035172634
1421632157800.00,-0.062885754,-0.04476614,0.02131674
1421632157801.00,-0.035173167,0.03410684,-0.007461112
1421632157820.00,0.02131674,0.06821394,-0.003197924
1421632157838.00,0.012789832,0.005328985,0.01705302
1421632157858.00,0.004263188,0.012789832,0.041567683
1421632157878.00,0.010658237,0.035172634,0.03410684
1421632157898.00,0.027712055,-0.003197924,0.011724034
1421632157918.00,0.03410684,0.063950755,-0.002132127
1421632157938.00,0.04263348,0.081004575,0.004263188
1421632157958.00,0.057555705,0.027712055,0.04263348
1421632157978.00,0.044765607,-0.069280535,0.036238696
1421632157998.00,0.026645726,0.13323076,-0.011724833
1421632158020.00,0.070345536,0.14602113,-0.039436888
1421632158041.00,0.093794405,0.04263348,-0.02238307
1421632158061.00,0.054358315,0.049028795,0.01705302
1421632158115.00,0.028777853,0.03304104,0.022382537
1421632158117.00,0.047962997,0.09166281,0.01705302
1421632158118.00,0.031975243,0.03943609,0
1421632158138.00,0.046897203,0.058621503,-0.007461112
1421632158158.00,0.06608235,0.08420196,-0.004263721
1421632158177.00,0.061818894,0.031975243,-0.007461112
1421632158198.00,0.049028795,0.04369928,-0.011724833
1421632158220.00,0.05542411,0.07247766,-0.014922224
1421632158243.00,0.045831405,0.052226186,-0.009593239
1421632158257.00,0.04263348,0.044765607,-0.002132127
1421632158278.00,0.03410684,0.041567683,0.013855628
1421632158298.00,0.006394783,0.071411334,0.018119348
1421632158322.00,0.023448335,0.060753096,0.011724034
1421632158338.00,0.035172634,0.053291984,0
1421632158363.00,0.029843649,0.041567683,-0.002132127
1421632158378.00,0.020250943,0.011724034,0.004263188
1421632158464.00,0.01705302,0.002131594,0.005328985
1421632158465.00,0.01705302,0.026645726,0.001065797
1421632158465.00,0.014921425,0.037304495,0.003197391
1421632158466.00,0.01705302,0.018119348,0.008526376
1421632158482.00,0.022382537,0.002131594,0.011724034
1421632158499.00,0.023448335,-0.008526909,0.015987223
1421632158519.00,0.023448335,0.007460579,0.018119348
1421632158538.00,0.029843649,0.015987223,0.02131674
1421632158558.00,0.046897203,0.007460579,0.019185146
1421632158578.00,0.063950755,-0.003197924,0.020250943
1421632158600.00,0.070345536,0.005328985,0.026645726
1421632158618.00,0.071411334,0.020250943,0.03410684
1421632158638.00,0.06714814,0.029843649,0.040501885
1421632158658.00,0.059687298,-0.002132127,0.049028795
1421632158681.00,0.056489907,-0.009593239,0.041567683
1421632158759.00,0.06608235,0.03304104,0.027712055
1421632158760.00,0.07247766,0.075675055,0.026645726
1421632158760.00,0.08313616,0.06821394,0.041567683
1421632158761.00,0.07887244,0.045831405,0.056489907
1421632158778.00,0.06288496,0.03943609,0.061818894
1421632158799.00,0.046897203,0.056489907,0.060753096
1421632158819.00,0.04263348,0.054358315,0.057555705
