time_milisec,ax,ay,az
1421110376399.00,0.46508285,0.99722624,9.12218
1421110376418.00,-0.030386811,3.1948063,10.8876095
1421110376443.00,-2.787204,4.3547444,13.244159
1421110376459.00,-0.9383986,6.1839404,5.576803
1421110376484.00,1.6220269,6.7412314,5.887108
1421110376499.00,0.2749782,4.5879593,7.1895494
1421110376574.00,1.0235715,3.7119808,7.5655675
1421110376575.00,0.90187454,3.0725107,6.151907
1421110376577.00,0.6746471,1.3810282,4.407734
1421110376578.00,2.9084518,1.8703606,6.6187863
1421110376651.00,4.3987527,0.6557863,6.6199837
1421110376654.00,3.7377274,-0.5442682,7.7164536
1421110376655.00,1.0693762,0.013771363,4.8362927
1421110376658.00,1.909579,-0.67210233,6.4065275
1421110376678.00,3.934119,-0.5664221,5.5332437
1421110376698.00,5.1224976,-0.34877473,6.409222
1421110376718.00,4.4483,-0.8637039,7.8621006
1421110376739.00,4.681365,-1.3968952,8.076156
1421110376758.00,6.1501107,-1.3748909,5.9734783
1421110376800.00,8.291258,-1.4413527,5.5780005
1421110376803.00,8.76637,-1.6908838,7.355105
1421110376823.00,10.153087,-2.4993525,8.627609
1421110376839.00,13.736185,-2.686613,7.706574
1421110376868.00,15.902331,-2.4364834,5.7197556
1421110376881.00,15.594721,-2.227967,4.4873686
1421110376900.00,14.558725,-2.4810905,4.4484496
1421110377020.00,15.5849905,-2.6664052,3.6178267
1421110377020.00,16.207994,-2.0070264,2.1032763
1421110377022.00,16.342117,-1.8512005,0.52346146
1421110377027.00,14.2339,-1.3970448,-0.04580475
1421110377028.00,12.130923,-3.1268477,-1.5658937
1421110377038.00,10.849439,-3.1802866,-0.51178575
1421110377039.00,9.43024,-2.4526496,2.8264225
1421110377071.00,8.225395,-2.7497818,3.8703516
1421110377089.00,6.4545774,-2.4315436,3.3585658
1421110377110.00,5.7043376,-2.7205925,2.3538551
1421110377120.00,6.7975144,-2.396217,2.5897646
1421110377141.00,8.556656,-1.6491207,1.7100439
1421110377159.00,9.191636,-0.73871386,-0.45834687
1421110377245.00,8.392597,-0.80233157,-1.1362871
1421110377247.00,7.089707,-1.5012282,-0.23725662
1421110377248.00,6.279292,-1.4105169,0.37766466
1421110377249.00,7.8155475,-0.94678116,0.7192543
1421110377270.00,10.624606,-1.1726614,0.7212002
1421110377279.00,10.317595,-1.0964699,-1.4774277
1421110377300.00,9.267079,-1.4946419,-2.2990692
1421110377319.00,7.7073226,-2.4950116,-0.2508783
1421110377339.00,5.7502923,-3.8788838,1.2952565
1421110377362.00,4.107309,-5.015919,0.6542894
1421110377384.00,1.2946577,-4.77507,-0.0291893
1421110377399.00,6.7153354,-4.189338,-2.6827211
