time_millisec,ax,ay,az
1421714507925.00,-2.3400838,-10.5885315,5.637277
1421714507946.00,-3.290158,-9.681268,7.1063223
1421714507965.00,-3.5905833,-10.413245,4.8771577
1421714507985.00,-3.974535,-11.581416,2.9892838
1421714508005.00,-0.925226,-12.141402,-2.6764343
1421714508098.00,1.0662328,-10.873388,-3.7206628
1421714508099.00,-1.1963123,-8.609646,0.82777864
1421714508100.00,-1.669628,-7.8607535,2.3893313
1421714508101.00,-0.818947,-8.273445,1.0184821
1421714508141.00,-0.8202942,-9.656868,-1.5849042
1421714508142.00,-1.1280541,-9.496102,-2.7099645
1421714508145.00,-0.97402453,-9.191636,-2.4634273
1421714508166.00,-0.60519147,-8.765173,-2.2050645
1421714508185.00,0.11600876,-8.410261,-1.7904267
1421714508226.00,0.56627244,-8.660541,-1.8290465
1421714508227.00,0.28770173,-9.642947,-2.626139
1421714508245.00,-0.48214737,-9.516161,-2.6331742
1421714508266.00,-0.943488,-8.72805,-1.8357825
1421714508286.00,-1.2560381,-7.7314224,-0.8479866
1421714508305.00,-1.364263,-6.837781,-0.2612068
1421714508328.00,-1.2464579,-7.1600604,-1.4650035
1421714508409.00,-1.0003697,-8.603808,-2.3839426
1421714508410.00,-2.0698957,-8.97309,-0.23725662
1421714508411.00,-2.2326074,-8.195907,-0.17064515
1421714508412.00,-1.5003301,-6.831344,-0.43319917
1421714508446.00,-0.49352372,-7.5999956,-0.9327104
1421714508447.00,-0.0796344,-10.197844,-1.6762143
1421714508467.00,-0.48274612,-10.099348,-0.809816
1421714508485.00,-1.0033635,-9.12233,0.11870316
1421714508507.00,-0.69859725,-9.146879,-0.5481601
1421714508544.00,-0.5828879,-9.501641,-0.6397696
1421714508545.00,-0.30446684,-10.163864,-1.1865824
1421714508565.00,0.42526567,-11.418106,-1.8946102
1421714508585.00,0.41403902,-11.371852,-2.52944
1421714508605.00,-0.22348526,-12.26744,-3.9944434
1421714508625.00,-0.6119275,-14.03676,-4.607419
1421714508646.00,-2.0779788,-16.039146,-6.245612
1421714508709.00,-4.584367,-15.793208,-5.773943
1421714508710.00,-6.3975463,-13.635445,-3.4712815
1421714508711.00,-6.1508594,-11.887679,-2.0059786
1421714508762.00,-4.1041656,-10.10833,-0.984353
1421714508764.00,-2.9431796,-9.922417,-1.9164647
1421714508765.00,-2.775678,-10.362501,-3.6054025
1421714508785.00,-3.591781,-9.407187,-3.1343322
1421714508805.00,-3.6332445,-7.989935,-1.9035915
1421714508825.00,-3.0097911,-6.9846253,-1.3268409
1421714508854.00,-2.796335,-5.460495,-1.1529025
1421714508865.00,-2.9099488,-3.8414617,-0.85367477
1421714508885.00,-3.4220338,-3.0897248,-0.9195378
1421714508905.00,-3.87589,-3.4126034,-0.73497164
1421714508925.00,-3.4861007,-3.6377354,-0.53962785
1421714508945.00,-3.3811688,-3.3687446,-0.7345226
1421714508965.00,-3.1669643,-2.8906388,-0.6828799
1421714508985.00,-2.2923331,-2.6461973,0.25776398
1421714509057.00,-2.1427941,-5.6223083,0.20806733
1421714509058.00,-0.1924997,-11.982582,-0.27048752
1421714509059.00,2.2484744,-14.801371,-3.0029054
1421714509087.00,3.1421158,-13.915812,-6.3703027
1421714509088.00,2.4397764,-10.563832,-6.8975067
1421714509106.00,0.7981403,-9.692644,-5.5591397
1421714509126.00,-1.377286,-9.801767,-4.552483
1421714509145.00,-2.7057734,-9.893526,-3.4281712
1421714509166.00,-3.3259337,-8.951086,-2.3174808
1421714509185.00,-2.585274,-8.198601,-2.6738896
1421714509205.00,-2.1794677,-7.854766,-3.8971457
1421714509225.00,-2.7322683,-7.750882,-4.9734077
1421714509245.00,-4.0351586,-9.839639,-6.221662
1421714509265.00,-4.791386,-12.155024,-3.5983672
1421714509285.00,-4.574487,-12.648697,1.8500029
1421714509305.00,-5.181475,-12.679683,2.6354196
1421714509325.00,-2.918032,-17.271982,-8.807086
1421714509407.00,1.3244458,-16.906593,-5.250781
1421714509408.00,-2.1478834,-9.749376,5.8582177
1421714509410.00,-3.969745,-8.988808,7.2057157
1421714509411.00,-3.2747402,-11.277248,5.40047
1421714509440.00,-2.994373,-12.399016,-0.046403505
1421714509446.00,1.1529025,-13.144615,-2.981949
1421714509465.00,1.8717078,-11.668535,-0.92118436
1421714509485.00,0.21854553,-9.262738,0.43454635
1421714509517.00,-1.7580941,-7.620353,0.22064118
1421714509526.00,-2.3040087,-7.5299416,-0.8652008
1421714509546.00,-1.3769865,-7.9209285,-2.023492
1421714509565.00,-0.50070876,-8.914862,-3.203189
1421714509585.00,-0.05463638,-9.083561,-3.8064344
1421714509606.00,0.10972183,-8.33362,-5.3313136
1421714509626.00,0.2694397,-8.621621,-5.6193147
1421714509701.00,-0.048349455,-7.9655356,-2.930606
1421714509702.00,-0.9298663,-7.2724767,-0.07095245
1421714509703.00,-1.0006691,-6.5922914,0.3079097
1421714509731.00,-0.16884887,-7.0418067,-1.7410295
1421714509732.00,-0.17992584,-8.343799,-1.0820998
1421714509747.00,-1.0895842,-9.577833,-0.54621416
1421714509767.00,-1.3843213,-9.101673,-0.99108905
1421714509785.00,-1.7031583,-7.668104,-0.73691756
1421714509805.00,-0.29847932,-8.668175,-0.32811767
1421714509825.00,0.15313156,-9.744885,-0.15358062
1421714509854.00,-0.6930588,-10.623708,-0.83975375
1421714509865.00,-1.0566527,-9.758357,-0.4604425
1421714509885.00,-1.3976436,-9.801019,-1.1924204
1421714509905.00,-0.83571213,-10.438394,-2.0219953
1421714509925.00,-0.5783972,-11.706556,-2.4182212
1421714509945.00,-0.11660752,-11.707903,-3.155139
1421714510047.00,-0.138013,-11.72407,-3.2289355
1421714510048.00,0.46164,-12.890294,-4.0299196
1421714510049.00,0.06960525,-15.480658,-5.494025
1421714510050.00,-2.3974144,-15.898439,-5.206174
1421714510051.00,-4.354894,-13.83483,-3.2370186
1421714510075.00,-4.52509,-11.560909,-1.2207115
1421714510086.00,-3.9264848,-9.69938,-0.4604425
1421714510109.00,-3.1716046,-8.309221,-0.49876282
1421714510140.00,-3.208877,-8.812325,-2.0175047
1421714510145.00,-3.4618511,-9.38683,-2.7057734
1421714510166.00,-3.8737943,-8.631202,-2.5514443
1421714510185.00,-3.5929785,-7.2509217,-1.6215779
1421714510205.00,-3.2057335,-5.9073157,-1.0313553
1421714510225.00,-3.351231,-4.348008,-0.84708846
1421714510246.00,-3.648363,-3.773054,-0.54591477
1421714510265.00,-3.7133281,-3.8416114,0.017064514
1421714510351.00,-3.252287,-3.5964212,-0.064216465
1421714510352.00,-3.376828,-3.2590227,-0.26030868
1421714510353.00,-3.100203,-2.4809408,-0.3716771
1421714510354.00,-2.166894,-2.2329066,0.9196875
1421714510376.00,-1.6308587,-8.075108,-0.12753479
1421714510388.00,0.95216995,-12.846885,-1.3037888
1421714510406.00,2.4656725,-16.50333,-3.5618432
1421714510425.00,2.2341042,-12.263398,-6.9609747
1421714510445.00,2.4282503,-9.781559,-6.705905
1421714510476.00,0.45430526,-9.507778,-5.51558
1421714510487.00,-1.4124627,-9.623787,-3.1433134
1421714510509.00,-2.8252249,-9.28579,-1.728755
1421714510525.00,-4.076024,-8.728499,-1.8917661
1421714510545.00,-5.21276,-8.397837,-4.3833346
1421714510566.00,-4.8409333,-8.865015,-5.840704
1421714510589.00,-3.5884876,-10.576257,-3.547473
1421714510605.00,-3.0816417,-14.404097,0.85532135
1421714510626.00,-2.6981392,-16.34511,0.6780899
1421714510698.00,-1.083447,-17.240847,-5.549859
1421714510700.00,-0.18905686,-14.76784,-2.5583298
1421714510700.00,-2.304458,-11.022629,3.8080812
1421714510726.00,-3.4376016,-10.206376,5.1105227
1421714510727.00,-3.3510814,-11.445948,4.359085
1421714510747.00,-3.44793,-12.126284,0.9605525
1421714510765.00,-0.085472256,-12.17598,-1.2831317
1421714510801.00,0.29877868,-10.901081,-0.5008585
1421714510805.00,-0.72928345,-9.319321,1.0867401
1421714510825.00,-1.0361453,-8.247399,0.7370673
1421714510845.00,-1.352737,-7.680678,0.07873627
1421714510866.00,-1.4082714,-7.5320373,-0.37332368
1421714510885.00,-1.3073813,-7.938143,-1.4853612
1421714510905.00,-0.58962387,-8.575816,-2.6572742
1421714510925.00,0.18396744,-8.568631,-3.3015344
1421714510981.00,0.68273026,-7.9403877,-3.3644037
1421714510983.00,0.36658767,-7.2485266,-2.804418
1421714511010.00,-0.62989014,-9.298214,-3.1368768
1421714511011.00,-1.1728112,-9.207802,-2.45729
1421714511025.00,-1.1958632,-7.7751317,-0.6942563
1421714511045.00,-0.800685,-6.410719,-0.54351974
1421714511065.00,-1.0178833,-6.925798,0.30895752
1421714511085.00,-1.3639636,-8.801098,0.12049942
1421714511106.00,-1.4471905,-10.270741,-1.7962646
1421714511136.00,-1.3232483,-9.444011,-1.0294093
1421714511146.00,-1.5786172,-8.577912,0.16525635
1421714511165.00,-1.0092014,-9.034014,-0.65099627
1421714511192.00,-0.84993255,-9.298813,-0.38529876
1421714511205.00,-0.95127183,-9.943822,-0.58977354
1421714511225.00,-0.7405101,-10.426718,-2.0377126
1421714511245.00,-0.5243596,-10.683434,-1.9857706
1421714511308.00,-0.6566844,-10.396031,-2.0489392
1421714511309.00,0.13307327,-11.123817,-3.0111382
1421714511310.00,0.20642075,-12.73387,-4.4984455
1421714511335.00,-1.0762619,-15.189962,-5.8309746
1421714511346.00,-3.3525782,-17.285904,-5.619614
1421714511366.00,-5.3431387,-15.430662,-4.564159
1421714511385.00,-5.4087024,-12.190649,-2.1550684
1421714511405.00,-4.473148,-9.989777,-1.5949333
1421714511426.00,-2.5021966,-9.33399,-1.0907817
1421714511446.00,-2.4089406,-8.997041,-2.8369007
1421714511476.00,-2.8714788,-8.514295,-3.036735
1421714511486.00,-3.5227745,-7.806566,-2.4671695
1421714511507.00,-2.829566,-6.8596354,-1.8817369
1421714511526.00,-2.6688,-6.250851,-1.357078
1421714511546.00,-3.0749056,-5.0078363,-1.1090437
1421714511566.00,-3.5582507,-3.5459762,-0.96579164
1421714511654.00,-3.6479142,-3.2702494,-0.7243437
1421714511655.00,-3.1787896,-3.2278876,-0.5545967
1421714511656.00,-2.9642859,-3.337759,-0.46418473
1421714511657.00,-2.9505143,-3.8453536,-0.38649628
1421714511682.00,-1.9059864,-4.254902,0.027093658
1421714511685.00,-1.283431,-5.9101596,-0.8696915
1421714511706.00,-0.4034111,-9.897717,-2.4209156
1421714511725.00,1.0457253,-11.814182,-3.913462
1421714511745.00,2.5071363,-12.627292,-3.9655535
1421714511779.00,2.6014402,-11.336825,-5.535938
1421714511786.00,0.83810717,-10.40636,-6.2873755
1421714511805.00,-0.9957294,-9.761352,-5.887856
1421714511826.00,-1.9670595,-9.80536,-5.0614247
1421714511846.00,-2.7860065,-9.827663,-4.2367897
1421714511865.00,-3.4585578,-9.498947,-4.0739284
1421714511885.00,-4.1016207,-9.132509,-7.3863897
1421714511905.00,-4.5165577,-10.270741,-8.500374
1421714511981.00,-3.8194573,-10.4124975,-0.255818
1421714511982.00,-2.7427464,-11.474239,4.4517426
1421714511983.00,-3.4019756,-12.551699,1.5946339
1421714512003.00,-2.8211832,-15.193405,-1.5298188
1421714512005.00,-1.8562899,-18.272503,-3.4510734
1421714512026.00,-1.5383509,-13.492791,-2.3011646
1421714512049.00,-4.734355,-9.266331,3.2922537
1421714512066.00,-7.1389546,-7.9520636,5.468578
1421714512112.00,-6.500083,-8.629555,6.2589345
1421714512113.00,-4.103866,-10.876233,4.3824368
1421714512125.00,-1.3057348,-11.648477,1.9910097
1421714512145.00,-0.2891986,-10.741663,0.28889924
1421714512166.00,-1.0797048,-10.016271,-0.74604857
1421714512186.00,-2.6098228,-8.698262,0.18755996
1421714512206.00,-2.949766,-7.9598475,1.113235
1421714512279.00,-2.158212,-7.9159884,1.6139438
1421714512280.00,-0.7644603,-8.296348,2.4641757
1421714512281.00,0.7348219,-8.335267,1.8377284
1421714512306.00,1.1274555,-9.230704,-0.64411056
1421714512307.00,0.8333171,-9.892927,-0.7688013
1421714512326.00,0.0291893,-10.038425,0.010627899
1421714512346.00,0.37541932,-11.465108,-0.20222946
1421714512366.00,1.1070977,-11.518996,-0.93794954
1421714512385.00,0.30940658,-11.047776,-1.8615289
1421714512407.00,-1.317111,-10.67565,-1.5654446
1421714512440.00,-1.9690055,-10.380464,-1.2921131
1421714512446.00,-1.664838,-10.203382,-0.9786649
1421714512466.00,-1.40902,-10.740016,0.29264146
1421714512485.00,-2.1757255,-11.489807,-0.12963043
1421714512505.00,-2.7138565,-12.315041,-2.8452833
1421714512526.00,-3.2995884,-13.043575,-2.1797671
1421714512546.00,-3.8618193,-12.333153,-0.667462
1421714512568.00,-3.7199144,-11.19941,-0.80622345
1421714512591.00,-4.240382,-10.446925,-1.6452287
1421714512650.00,-5.4000206,-9.577983,-0.5457651
1421714512651.00,-6.4628105,-8.75679,0.7243437
1421714512652.00,-6.740932,-8.121062,1.5525714
1421714512675.00,-6.816076,-8.664283,0.7499405
1421714512686.00,-6.0872416,-8.918304,-0.7550299
1421714512706.00,-3.9737864,-8.798703,-1.2572355
1421714512726.00,-2.5430617,-9.092392,-0.6592291
1421714512751.00,-1.9827768,-8.672366,0.006436615
1421714512766.00,-2.6473947,-7.7486367,0.34593064
1421714512786.00,-3.2856674,-7.2763686,-0.065114595
1421714512806.00,-3.0768516,-7.3875875,-0.9514215
1421714512827.00,-2.634222,-7.7607613,-1.3843213
1421714512846.00,-2.2189856,-7.989935,-1.4367124
1421714512865.00,-1.9978954,-7.932305,-1.6595988
1421714512886.00,-1.9329305,-7.579638,-1.9014958
1421714512979.00,-1.8435663,-7.1578155,-1.6465759
1421714512979.00,-1.8796413,-7.3351965,-0.9659413
1421714512980.00,-1.6241226,-7.413783,-1.1452684
1421714512981.00,-1.5655943,-7.7396555,-2.256857
1421714513001.00,-1.0349479,-7.9622426,-3.6178267
1421714513005.00,-0.3159929,-8.429272,-4.8168335
1421714513026.00,0.3797603,-8.985215,-5.3164945
1421714513047.00,0.5840854,-9.6725855,-4.5011396
1421714513068.00,0.603994,-10.245444,-4.136947
1421714513108.00,-0.3980223,-10.447973,-4.422703
1421714513109.00,-0.95695996,-10.461894,-4.940925
1421714513126.00,-1.7500108,-9.340277,-5.277276
1421714513146.00,-3.2314801,-8.653206,-4.5930486
1421714513166.00,-3.901786,-9.413026,-3.6019597
1421714513185.00,-3.9799237,-9.776918,-1.9173628
1421714513206.00,-3.7232075,-12.861704,-1.8097366
1421714513285.00,-4.1335044,-15.822098,-3.121908
1421714513286.00,-5.327272,-11.586057,-5.046306
1421714513287.00,-5.8187,-6.314469,-1.8217118
1421714513288.00,-5.9191413,-3.4971776,3.5866914
1421714513311.00,-4.9657736,-3.734135,4.866979
1421714513326.00,-3.2509396,-6.423742,2.9246182
1421714513347.00,0.3610492,-13.031751,2.0546274
1421714513366.00,2.3881338,-14.322067,0.6186635
1421714513386.00,0.9792636,-11.686498,0.20327729
1421714513416.00,-1.5034735,-9.7288685,0.98195803
1421714513426.00,-3.3423994,-8.806337,1.5516733
1421714513446.00,-3.8755906,-8.597522,1.2430152
1421714513467.00,-3.253185,-9.699679,1.213227
1421714513485.00,-2.5951533,-9.884096,0.9713301
1421714513506.00,-2.1727319,-9.282946,0.80113405
1421714513526.00,-1.7561481,-9.303453,1.1979588
1421714513546.00,-1.5286212,-9.39626,1.0300081
1421714513618.00,-1.0219249,-9.551937,1.4624588
1421714513620.00,-0.9607022,-9.995764,1.7404307
1421714513621.00,-1.1524534,-9.771231,1.6717236
1421714513657.00,-1.3876145,-9.517658,0.5188211
1421714513660.00,-1.2804374,-9.495055,-0.24354355
1421714513666.00,-0.7336244,-9.742939,-0.3968248
1421714513687.00,-0.1817221,-9.672735,0.45550278
1421714513707.00,-0.3384462,-9.646689,0.9779164
1421714513727.00,-0.4816983,-9.896071,1.165626
1421714513763.00,-0.18860778,-9.810449,0.13187577
1421714513767.00,0.0889151,-9.988279,-0.95531344
1421714513786.00,-0.034278717,-10.08393,-1.0767109
1421714513806.00,-0.36194733,-10.203232,-1.0659333
1421714513828.00,-0.7524852,-9.998458,-1.239722
1421714513846.00,-0.81026506,-10.31505,-0.88885164
1421714513867.00,-1.2005036,-10.997031,-0.8994795
1421714513925.00,-2.0459454,-11.788885,-2.414479
1421714513926.00,-3.1100826,-13.270205,-4.7392945
1421714513927.00,-3.785927,-14.081966,-3.0340407
1421714513960.00,-4.0667434,-13.543087,-2.4056475
1421714513967.00,-4.252956,-12.015064,-3.2811768
1421714513986.00,-5.435347,-11.243568,-1.9402652
1421714514005.00,-6.575227,-10.193502,1.4153068
1421714514026.00,-6.4945445,-8.957223,2.9542565
1421714514047.00,-3.53445,-9.478589,5.3521204
1421714514096.00,-2.55354,-9.220825,0.43110353
1421714514098.00,-1.198857,-10.6624775,-3.6799476
1421714514106.00,-0.565524,-10.101744,-1.413361
1421714514126.00,-1.6661851,-8.255333,0.09595047
1421714514146.00,-2.3358924,-6.136489,1.2331357
1421714514166.00,-2.4313939,-5.048252,1.0261161
1421714514186.00,-2.7223887,-4.773274,0.30880782
1421714514206.00,-3.2549813,-5.039121,-0.3330574
1421714514277.00,-3.4802628,-5.6907163,-0.569865
1421714514278.00,-3.4423914,-5.7380176,-0.5195696
1421714514279.00,-2.588118,-6.123167,-0.7764354
1421714514309.00,-1.8497036,-8.738977,-1.0749147
1421714514310.00,-0.4297563,-10.614428,-1.574875
1421714514326.00,1.6739689,-11.902648,-4.5496387
1421714514345.00,4.1588016,-11.9867735,-6.4505363
1421714514365.00,1.9076331,-10.519075,-4.0688386
1421714514391.00,-1.2222084,-9.110355,-1.9716998
1421714514407.00,-2.133214,-8.349637,-0.9645941
1421714514425.00,-2.5478518,-8.982671,-0.4816983
1421714514445.00,-2.3141875,-10.393337,-1.0897338
1421714514466.00,-2.2915847,-13.04133,-2.122586
1421714514485.00,-2.336192,-14.341377,-2.8639944
1421714514506.00,-3.3545241,-11.294164,-5.3004775
1421714514525.00,-3.2419584,-7.459288,-0.27887008
1421714514580.00,-3.5802548,-5.99653,3.6169286
1421714514581.00,-2.8840525,-7.268884,4.50593
1421714514607.00,-1.9414628,-9.518406,3.072361
1421714514608.00,-0.34548157,-11.40149,0.53783154
1421714514626.00,1.2005036,-11.747721,-0.94363767
1421714514645.00,-0.066162415,-10.436148,-0.61252624
1421714514665.00,-1.7383351,-9.479637,0.7222481
1421714514685.00,-2.562671,-9.250014,0.30835876
1421714514705.00,-2.2659879,-9.645193,0.69246
1421714514745.00,-1.6067587,-9.88709,0.508792
1421714514748.00,-1.1100916,-9.88709,0.30850846
1421714514767.00,-1.287323,-9.557775,0.33171022
1421714514786.00,-1.608555,-8.937465,-0.1540297
1421714514805.00,-1.3754897,-9.03102,-0.80113405
1421714514826.00,-0.88181627,-9.274264,-1.700913
1421714514897.00,-0.8655002,-9.285192,-2.459685
1421714514901.00,-0.606389,-9.013356,-4.042494
1421714514902.00,-0.37182677,-8.135432,-4.48647
1421714514928.00,-0.80397815,-6.9048414,-2.485282
1421714514930.00,-1.751358,-5.8776774,-0.22258712
1421714514948.00,-1.7859361,-6.599027,0.22258712
1421714514965.00,-0.8491841,-8.201145,-0.78227323
1421714514987.00,-0.556842,-8.35293,-0.66342044
1421714515006.00,-0.685724,-7.4751554,0.94872713
1421714515040.00,-0.92657316,-7.318581,1.4058765
1421714515046.00,-1.1121871,-9.261241,-0.048948213
1421714515066.00,0.02799179,-10.611583,-1.9974463
1421714515086.00,0.061522063,-9.989028,-1.4271322
1421714515106.00,-0.53828067,-9.650432,-0.41329056
1421714515130.00,-1.4715898,-9.096284,-0.5354366
1421714515147.00,-2.159709,-8.135881,0.3716771
1421714515172.00,-1.3573773,-9.041498,-1.2073892
1421714515276.00,-1.1431727,-11.2953615,-2.9340487
1421714515277.00,-0.9213341,-12.23855,-5.0512457
1421714515278.00,-0.22273682,-14.711408,-7.2763686
1421714515279.00,-0.9798624,-18.467398,-7.7338176
1421714515280.00,-3.7717066,-19.068546,-6.0472746
1421714515311.00,-5.6529946,-14.592256,-1.2856765
1421714515313.00,-5.380561,-10.021211,-0.060923308
1421714515327.00,-3.6452198,-7.1043763,-0.6996451
1421714515376.00,-3.6721637,-7.1404514,-2.4664211
1421714515378.00,-4.0420446,-9.09823,-2.973267
1421714515386.00,-4.835844,-9.274115,-3.0758038
1421714515406.00,-4.493805,-8.690628,-2.7382557
1421714515426.00,-3.744613,-7.911049,-1.9700532
1421714515445.00,-2.9717703,-6.4882574,-1.5606546
1421714515466.00,-2.676584,-5.197342,-1.7754579
1421714515552.00,-3.0946646,-4.5060797,-1.8483564
1421714515553.00,-3.3953893,-4.017196,-1.5528708
1421714515554.00,-3.01997,-3.0740075,-1.0937755
1421714515558.00,-2.2170396,-2.271227,-0.7857161
1421714515592.00,-1.9146684,-1.8212627,0.023950195
1421714515594.00,-1.7345929,-2.1865032,0.73856413
1421714515606.00,-1.0855426,-4.690496,0.2890489
1421714515626.00,0.850681,-9.404044,-0.9678873
1421714515645.00,3.062332,-13.562696,-3.2051349
1421714515666.00,4.5436516,-13.009148,-3.1903157
1421714515685.00,3.1883698,-10.2828665,-4.194577
1421714515716.00,0.28081605,-10.900482,-7.2874455
1421714515726.00,-1.9068847,-12.389735,-7.748936
1421714515748.00,-3.3275802,-10.909015,-5.9644966
1421714515766.00,-4.5408072,-8.646469,-5.118157
1421714515786.00,-5.4741163,-7.1076694,-5.207072
1421714515805.00,-4.7759686,-7.8381505,-4.7601013
1421714515829.00,-5.0958533,-10.251881,-2.4983048
1421714515897.00,-4.7868958,-13.333074,0.7927515
1421714515898.00,-2.9925768,-14.979051,-0.5599855
1421714515899.00,-0.8301737,-18.670074,-8.50172
1421714515919.00,0.74919206,-16.467556,-2.479893
1421714515926.00,-3.1448104,-9.284742,6.0876904
1421714515947.00,-3.203638,-8.517737,7.863747
1421714515966.00,-2.4809408,-12.2416935,6.1813955
1421714515985.00,-2.1276755,-13.511951,-0.03727249
1421714516006.00,-0.23082,-13.529615,-2.8690836
1421714516038.00,-0.101488955,-11.24761,-0.64845157
1421714516046.00,-1.2337345,-8.811726,1.0835967
1421714516066.00,-1.5736775,-7.66511,0.78691363
1421714516089.00,-1.5048207,-7.8833566,-0.3903882
1421714516106.00,-1.0165361,-8.525671,-1.2778926
