time_milisec,time,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G),tem(℃),hum(%)
1421110032467,18:47:12.467,48.3,44.1,27.5,34.6,39.6,36.5,37.6,29.7,-1.459,-1.420,-1.366,,
1421110032502,18:47:12.502,45.0,45.9,37.5,34.6,37.9,35.0,40.9,29.7,-1.483,-1.435,-1.371,,
1421110032547,18:47:12.547,41.8,54.7,24.2,36.2,39.6,35.0,37.6,24.9,-1.493,-1.444,-1.366,,
1421110032551,18:47:12.551,46.6,38.9,32.5,36.2,37.9,36.5,44.3,28.1,-1.483,-1.444,-1.351,,
1421110032599,18:47:12.598,41.8,40.6,29.1,33.1,36.3,33.4,37.6,28.1,-1.493,-1.439,-1.361,,
1421110032634,18:47:12.633,43.4,20.0,24.2,33.1,44.5,36.5,39.2,26.5,-1.488,-1.435,-1.366,,
1421110032637,18:47:12.637,40.2,44.1,39.2,31.5,37.9,31.8,39.2,34.5,-1.483,-1.454,-1.327,,
1421110032672,18:47:12.672,48.3,40.6,29.1,36.2,37.9,57.2,42.6,26.5,-1.469,-1.425,-1.371,,
1421110032696,18:47:12.696,40.2,40.6,35.8,44.0,31.5,36.5,39.2,28.1,-1.488,-1.410,-1.361,,
1421110032699,18:47:12.699,38.6,37.1,27.5,39.3,36.3,36.5,46.0,29.7,-1.488,-1.405,-1.386,,
1421110032731,18:47:12.731,33.9,37.1,27.5,33.1,37.9,35.0,32.5,32.9,-1.483,-1.410,-1.332,,
1421110032755,18:47:12.754,38.6,42.4,25.8,26.9,39.6,33.4,40.9,28.1,-1.488,-1.430,-1.278,,
1421110032795,18:47:12.795,33.9,38.9,24.2,34.6,42.8,35.0,40.9,28.1,-1.488,-1.425,-1.332,,
1421110032847,18:47:12.847,38.6,42.4,24.2,34.6,37.9,31.8,39.2,28.1,-1.493,-1.430,-1.356,,
1421110032857,18:47:12.857,48.3,44.1,29.1,31.5,37.9,36.5,58.0,29.7,-1.493,-1.430,-1.361,,
1421110032905,18:47:12.904,43.4,45.9,27.5,30.0,37.9,38.1,40.9,28.1,-1.493,-1.435,-1.366,,
1421110032908,18:47:12.908,43.4,49.4,44.2,31.5,36.3,33.4,30.9,26.5,-1.493,-1.449,-1.386,,
1421110032916,18:47:12.916,45.0,56.5,32.5,33.1,46.1,38.1,32.5,28.1,-1.483,-1.425,-1.347,,
1421110032964,18:47:12.963,45.0,44.1,25.8,36.2,36.3,33.4,39.2,26.5,-1.498,-1.439,-1.371,,
1421110032988,18:47:12.988,45.0,33.7,24.2,34.6,42.8,33.4,40.9,28.1,-1.483,-1.430,-1.366,,
1421110033024,18:47:13.024,43.4,47.6,19.3,30.0,41.2,27.2,37.6,34.5,-1.503,-1.454,-1.347,,
1421110033035,18:47:13.034,53.1,45.9,30.8,34.6,36.3,31.8,27.6,21.8,-1.459,-1.425,-1.361,,
1421110033084,18:47:13.084,45.0,49.4,30.8,33.1,31.5,25.7,37.6,24.9,-1.488,-1.449,-1.347,,
1421110033108,18:47:13.108,45.0,47.6,25.8,40.9,37.9,35.0,37.6,21.8,-1.508,-1.439,-1.376,,
1421110033131,18:47:13.131,49.9,47.6,27.5,34.6,37.9,33.4,24.3,32.9,-1.483,-1.405,-1.332,,
1421110033171,18:47:13.171,45.0,47.6,27.5,36.2,36.3,33.4,39.2,21.8,-1.493,-1.439,-1.376,,
1421110033211,18:47:13.211,43.4,42.4,24.2,34.6,46.1,38.1,35.9,36.1,-1.493,-1.435,-1.371,,
1421110033215,18:47:13.215,40.2,45.9,27.5,34.6,36.3,27.2,37.6,34.5,-1.488,-1.439,-1.366,,
1421110033218,18:47:13.218,49.9,47.6,27.5,36.2,37.9,44.4,47.7,24.9,-1.483,-1.425,-1.371,,
1421110033251,18:47:13.251,67.9,49.4,30.8,33.1,36.3,33.4,39.2,26.5,-1.493,-1.435,-1.371,,
1421110033288,18:47:13.288,45.0,45.9,24.2,37.7,36.3,31.8,27.6,26.5,-1.498,-1.469,-1.376,,
1421110033324,18:47:13.324,43.4,49.4,34.1,36.2,41.2,38.1,34.2,32.9,-1.488,-1.400,-1.361,,
1421110033329,18:47:13.328,43.4,47.6,27.5,45.6,36.3,33.4,37.6,29.7,-1.498,-1.454,-1.307,,
1421110033365,18:47:13.364,46.6,40.6,24.2,34.6,44.5,35.0,37.6,36.1,-1.493,-1.435,-1.366,,
1421110033406,18:47:13.406,43.4,45.9,27.5,33.1,34.7,30.3,35.9,29.7,-1.527,-1.449,-1.366,,
1421110033447,18:47:13.447,46.6,49.4,27.5,34.6,39.6,31.8,51.1,28.1,-1.493,-1.430,-1.366,,
1421110033455,18:47:13.455,61.3,51.2,27.5,33.1,34.7,33.4,37.6,26.5,-1.488,-1.435,-1.371,,
1421110033497,18:47:13.497,46.6,49.4,27.5,39.3,36.3,35.0,24.3,29.7,-1.493,-1.410,-1.391,,
1421110033504,18:47:13.504,45.0,54.7,34.1,33.1,37.9,35.0,40.9,31.3,-1.493,-1.400,-1.366,,
1421110033524,18:47:13.524,46.6,42.4,20.9,33.1,33.1,44.4,37.6,24.9,-1.493,-1.435,-1.366,,
1421110033560,18:47:13.559,45.0,45.9,32.5,36.2,44.5,30.3,35.9,23.3,-1.503,-1.425,-1.366,,
1421110033582,18:47:13.582,37.0,47.6,11.2,25.4,34.7,30.3,35.9,28.1,-1.469,-1.435,-1.371,,
1421110033605,18:47:13.604,40.2,51.2,27.5,33.1,36.3,33.4,37.6,23.3,-1.493,-1.425,-1.371,,
1421110033642,18:47:13.642,41.8,47.6,27.5,37.7,36.3,33.4,35.9,24.9,-1.488,-1.410,-1.361,,
1421110033678,18:47:13.678,61.3,54.7,25.8,37.7,37.9,36.5,24.3,28.1,-1.488,-1.449,-1.391,,
1421110033700,18:47:13.700,48.3,47.6,27.5,34.6,34.7,30.3,32.5,28.1,-1.488,-1.405,-1.356,,
1421110033703,18:47:13.703,43.4,42.4,24.2,30.0,29.9,36.5,35.9,28.1,-1.493,-1.435,-1.386,,
1421110033738,18:47:13.738,43.4,40.6,32.5,36.2,44.5,31.8,30.9,29.7,-1.493,-1.435,-1.376,,
1421110033793,18:47:13.793,41.8,45.9,25.8,34.6,36.3,30.3,37.6,23.3,-1.527,-1.449,-1.410,,
1421110033832,18:47:13.832,40.2,42.4,25.8,33.1,37.9,19.5,37.6,26.5,-1.493,-1.425,-1.361,,
1421110033836,18:47:13.836,35.5,44.1,35.8,26.9,34.7,28.7,37.6,28.1,-1.498,-1.439,-1.371,,
1421110033858,18:47:13.858,61.3,54.7,24.2,34.6,33.1,31.8,24.3,26.5,-1.488,-1.435,-1.381,,
1421110033895,18:47:13.894,43.4,44.1,25.8,36.2,36.3,31.8,22.6,28.1,-1.488,-1.410,-1.366,,
1421110033930,18:47:13.930,40.2,35.4,27.5,34.6,33.1,31.8,35.9,24.9,-1.493,-1.435,-1.381,,
1421110033933,18:47:13.933,38.6,37.1,32.5,34.6,31.5,31.8,35.9,26.5,-1.498,-1.430,-1.371,,
1421110033965,18:47:13.964,38.6,38.9,37.5,37.7,31.5,28.7,37.6,29.7,-1.454,-1.444,-1.361,,
1421110034000,18:47:14.000,37.0,38.9,25.8,31.5,34.7,8.9,37.6,26.5,-1.493,-1.430,-1.361,,
1421110034036,18:47:14.036,35.5,38.9,29.1,26.9,39.6,31.8,37.6,26.5,-1.493,-1.430,-1.381,,
1421110034040,18:47:14.040,35.5,28.5,24.2,48.7,36.3,33.4,29.2,29.7,-1.464,-1.449,-1.371,,
1421110034097,18:47:14.097,27.6,37.1,25.8,34.6,37.9,35.0,42.6,26.5,-1.488,-1.469,-1.366,,
1421110034132,18:47:14.132,37.0,28.5,25.8,34.6,39.6,35.0,37.6,36.1,-1.488,-1.444,-1.381,,
1421110034136,18:47:14.136,41.8,16.6,27.5,33.1,31.5,31.8,35.9,26.5,-1.493,-1.430,-1.356,,
1421110034140,18:47:14.139,33.9,35.4,25.8,33.1,12.4,30.3,35.9,36.1,-1.483,-1.435,-1.371,,
1421110034172,18:47:14.172,38.6,35.4,39.2,34.6,33.1,31.8,37.6,24.9,-1.444,-1.425,-1.366,,
1421110034207,18:47:14.207,27.6,35.4,25.8,26.9,39.6,31.8,35.9,26.5,-1.493,-1.439,-1.371,,
1421110034243,18:47:14.243,35.5,42.4,27.5,34.6,36.3,31.8,29.2,18.6,-1.493,-1.425,-1.361,,
1421110034279,18:47:14.279,33.9,33.7,24.2,34.6,57.8,30.3,39.2,24.9,-1.488,-1.444,-1.381,,
1421110034287,18:47:14.287,33.9,20.0,27.5,37.7,34.7,31.8,37.6,28.1,-1.493,-1.444,-1.376,,
1421110034337,18:47:14.337,33.9,26.8,29.1,33.1,33.1,28.7,29.2,23.3,-1.498,-1.435,-1.376,,
1421110034347,18:47:14.347,32.3,33.7,25.8,44.0,34.7,30.3,39.2,29.7,-1.488,-1.439,-1.371,,
1421110034398,18:47:14.397,35.5,28.5,29.1,33.1,36.3,30.3,34.2,32.9,-1.498,-1.430,-1.366,,
1421110034401,18:47:14.401,35.5,33.7,27.5,31.5,21.9,33.4,37.6,26.5,-1.444,-1.449,-1.371,,
1421110034423,18:47:14.423,35.5,42.4,25.8,31.5,36.3,31.8,29.2,18.6,-1.493,-1.425,-1.361,,
1421110034458,18:47:14.458,33.9,33.7,24.2,34.6,34.7,44.4,37.6,28.1,-1.488,-1.464,-1.376,,
1421110034494,18:47:14.494,33.9,20.0,25.8,33.1,44.5,39.7,37.6,29.7,-1.488,-1.498,-1.376,,
1421110034529,18:47:14.529,30.7,32.0,27.5,37.7,34.7,30.3,47.7,26.5,-1.493,-1.435,-1.386,,
1421110034568,18:47:14.567,32.3,32.0,25.8,34.6,28.2,30.3,37.6,37.8,-1.483,-1.435,-1.376,,
1421110034581,18:47:14.580,35.5,30.2,27.5,33.1,33.1,33.4,35.9,26.5,-1.483,-1.425,-1.337,,
1421110034585,18:47:14.584,30.7,30.2,25.8,33.1,21.9,31.8,37.6,28.1,-1.488,-1.430,-1.366,,
1421110034600,18:47:14.599,32.3,32.0,25.8,37.7,34.7,30.3,34.2,26.5,-1.478,-1.425,-1.371,,
1421110034637,18:47:14.637,30.7,32.0,24.2,33.1,37.9,31.8,40.9,28.1,-1.488,-1.464,-1.376,,
1421110034673,18:47:14.673,33.9,33.7,24.2,31.5,36.3,36.5,37.6,26.5,-1.493,-1.454,-1.371,,
1421110034708,18:47:14.708,30.7,35.4,25.8,34.6,33.1,31.8,35.9,21.8,-1.498,-1.435,-1.464,,
1421110034743,18:47:14.743,33.9,33.7,25.8,34.6,25.0,30.3,37.6,23.3,-1.488,-1.425,-1.371,,
1421110034751,18:47:14.751,35.5,28.5,27.5,31.5,34.7,33.4,35.9,36.1,-1.498,-1.430,-1.347,,
1421110034787,18:47:14.787,30.7,33.7,32.5,44.0,36.3,41.2,34.2,28.1,-1.493,-1.435,-1.351,,
1421110034823,18:47:14.822,12.1,35.4,27.5,31.5,34.7,31.8,35.9,26.5,-1.493,-1.405,-1.347,,
1421110034828,18:47:14.828,30.7,30.2,24.2,31.5,33.1,30.3,39.2,28.1,-1.488,-1.420,-1.376,,
1421110034858,18:47:14.858,32.3,26.8,25.8,37.7,34.7,31.8,35.9,36.1,-1.493,-1.483,-1.361,,
1421110034895,18:47:14.894,30.7,38.9,25.8,36.2,33.1,38.1,35.9,29.7,-1.483,-1.430,-1.371,,
1421110034935,18:47:14.935,33.9,32.0,25.8,37.7,34.7,39.7,35.9,34.5,-1.503,-1.435,-1.371,,
1421110034939,18:47:14.939,35.5,28.5,27.5,31.5,34.7,31.8,35.9,26.5,-1.498,-1.435,-1.371,,
1421110034974,18:47:14.973,33.9,37.1,25.8,33.1,37.9,33.4,37.6,24.9,-1.488,-1.435,-1.347,,
1421110035015,18:47:15.015,35.5,6.6,25.8,25.4,34.7,31.8,35.9,23.3,-1.488,-1.415,-1.337,,
1421110035052,18:47:15.051,37.0,35.4,24.2,33.1,34.7,31.8,39.2,29.7,-1.488,-1.366,-1.366,,
1421110035060,18:47:15.059,37.0,33.7,27.5,37.7,36.3,33.4,35.9,26.5,-1.493,-1.469,-1.371,,
1421110035118,18:47:15.118,35.5,45.9,25.8,34.6,26.6,31.8,35.9,21.8,-1.488,-1.430,-1.474,,
1421110035122,18:47:15.122,37.0,40.6,27.5,36.2,20.3,36.5,35.9,15.5,-1.483,-1.420,-1.366,,
1421110035126,18:47:15.126,37.0,40.6,24.2,33.1,33.1,33.4,37.6,26.5,-1.508,-1.425,-1.351,,
1421110035165,18:47:15.164,33.9,42.4,19.3,34.6,37.9,33.4,37.6,26.5,-1.493,-1.435,-1.366,,
1421110035194,18:47:15.194,15.2,37.1,27.5,26.9,36.3,35.0,40.9,24.9,-1.493,-1.430,-1.327,,
1421110035218,18:47:15.218,33.9,38.9,25.8,33.1,31.5,31.8,46.0,28.1,-1.469,-1.410,-1.376,,
1421110035241,18:47:15.241,38.6,37.1,25.8,34.6,36.3,31.8,35.9,24.9,-1.493,-1.449,-1.366,,
1421110035278,18:47:15.278,35.5,44.1,25.8,33.1,23.5,31.8,37.6,26.5,-1.493,-1.439,-1.376,,
1421110035315,18:47:15.314,38.6,38.9,27.5,36.2,20.3,38.1,37.6,39.4,-1.483,-1.444,-1.337,,
1421110035353,18:47:15.353,30.7,33.7,17.7,33.1,34.7,33.4,34.2,23.3,-1.488,-1.430,-1.366,,
1421110035360,18:47:15.360,33.9,42.4,12.8,36.2,33.1,31.8,35.9,26.5,-1.488,-1.435,-1.371,,
1421110035367,18:47:15.366,18.3,37.1,25.8,30.0,34.7,33.4,39.2,24.9,-1.493,-1.425,-1.327,,
1421110035410,18:47:15.409,46.6,40.6,25.8,31.5,26.6,30.3,49.4,29.7,-1.488,-1.464,-1.410,,
1421110035413,18:47:15.413,38.6,40.6,24.2,33.1,37.9,35.0,37.6,41.0,-1.513,-1.435,-1.361,,
1421110035455,18:47:15.454,35.5,47.6,24.2,34.6,26.6,30.3,35.9,21.8,-1.488,-1.439,-1.371,,
1421110035478,18:47:15.478,38.6,40.6,25.8,34.6,31.5,33.4,35.9,29.7,-1.498,-1.444,-1.337,,
1421110035528,18:47:15.528,38.6,40.6,24.2,33.1,34.7,31.8,47.7,24.9,-1.493,-1.430,-1.366,,
1421110035538,18:47:15.538,33.9,42.4,37.5,31.5,33.1,25.7,30.9,28.1,-1.562,-1.410,-1.381,,
1421110035575,18:47:15.575,37.0,40.6,25.8,30.0,31.5,31.8,27.6,29.7,-1.498,-1.430,-1.371,,
1421110035581,18:47:15.581,37.0,42.4,27.5,25.4,39.6,30.3,34.2,24.9,-1.488,-1.483,-1.371,,
1421110035610,18:47:15.610,37.0,40.6,24.2,33.1,34.7,30.3,39.2,23.3,-1.513,-1.483,-1.327,,
1421110035646,18:47:15.646,38.6,44.1,25.8,34.6,20.3,31.8,39.2,26.5,-1.493,-1.439,-1.376,,
1421110035684,18:47:15.683,38.6,38.9,25.8,34.6,31.5,33.4,37.6,18.6,-1.493,-1.425,-1.361,,
1421110035693,18:47:15.693,40.2,42.4,24.2,33.1,37.9,33.4,35.9,21.8,-1.498,-1.435,-1.366,,
1421110035730,18:47:15.729,41.8,42.4,35.8,33.1,33.1,44.4,34.2,26.5,-1.498,-1.425,-1.381,,
1421110035771,18:47:15.771,38.6,42.4,25.8,30.0,36.3,42.8,47.7,24.9,-1.488,-1.439,-1.371,,
1421110035808,18:47:15.808,51.5,44.1,24.2,31.5,28.2,35.0,44.3,26.5,-1.488,-1.483,-1.391,,
1421110035814,18:47:15.814,40.2,45.9,24.2,30.0,33.1,28.7,37.6,26.5,-1.498,-1.435,-1.347,,
1421110035847,18:47:15.846,41.8,44.1,25.8,33.1,21.9,25.7,34.2,24.9,-1.493,-1.435,-1.371,,
1421110035854,18:47:15.854,48.3,44.1,37.5,30.0,34.7,31.8,34.2,21.8,-1.493,-1.435,-1.371,,
1421110035886,18:47:15.886,33.9,40.6,16.0,34.6,33.1,31.8,37.6,23.3,-1.503,-1.430,-1.366,,
1421110035925,18:47:15.925,48.3,44.1,17.7,34.6,34.7,31.8,32.5,24.9,-1.537,-1.444,-1.386,,
1421110035967,18:47:15.967,33.9,33.7,22.6,30.0,36.3,41.2,39.2,24.9,-1.493,-1.435,-1.351,,
1421110035976,18:47:15.976,51.5,44.1,25.8,34.6,33.1,31.8,34.2,24.9,-1.488,-1.483,-1.386,,
1421110036026,18:47:16.025,48.3,37.1,24.2,30.0,33.1,30.3,35.9,28.1,-1.493,-1.469,-1.347,,
1421110036063,18:47:16.062,59.7,40.6,25.8,33.1,33.1,39.7,32.5,29.7,-1.449,-1.430,-1.371,,
1421110036068,18:47:16.068,40.2,44.1,25.8,33.1,36.3,31.8,35.9,23.3,-1.464,-1.439,-1.391,,
1421110036072,18:47:16.071,41.8,42.4,27.5,34.6,33.1,27.2,44.3,26.5,-1.488,-1.430,-1.371,,
1421110036110,18:47:16.109,49.9,44.1,32.5,31.5,26.6,31.8,32.5,24.9,-1.493,-1.464,-1.376,,
1421110036130,18:47:16.130,33.9,33.7,19.3,30.0,33.1,38.1,37.6,28.1,-1.503,-1.410,-1.376,,
1421110036174,18:47:16.167,48.3,40.6,27.5,31.5,34.7,28.7,30.9,26.5,-1.493,-1.469,-1.371,,
1421110036202,18:47:16.202,40.2,45.9,25.8,33.1,33.1,30.3,51.1,28.1,-1.503,-1.415,-1.342,,
1421110036239,18:47:16.239,40.2,58.3,25.8,34.6,25.0,31.8,39.2,29.7,-1.493,-1.439,-1.351,,
1421110036243,18:47:16.243,38.6,40.6,25.8,34.6,39.6,30.3,34.2,42.6,-1.483,-1.430,-1.327,,
1421110036297,18:47:16.296,41.8,42.4,24.2,37.7,33.1,30.3,34.2,23.3,-1.483,-1.430,-1.386,,
1421110036301,18:47:16.300,43.4,42.4,27.5,33.1,31.5,24.1,29.2,26.5,-1.488,-1.430,-1.307,,
1421110036337,18:47:16.337,38.6,40.6,14.4,33.1,33.1,38.1,34.2,24.9,-1.513,-1.405,-1.371,,
1421110036399,18:47:16.398,35.5,35.4,24.2,34.6,6.2,28.7,30.9,24.9,-1.488,-1.478,-1.371,,
1421110036402,18:47:16.402,40.2,47.6,24.2,30.0,31.5,28.7,32.5,24.9,-1.493,-1.395,-1.342,,
1421110036405,18:47:16.405,38.6,54.7,25.8,36.2,33.1,24.1,24.3,26.5,-1.493,-1.435,-1.400,,
1421110036437,18:47:16.437,37.0,38.9,25.8,33.1,39.6,30.3,35.9,31.3,-1.498,-1.430,-1.371,,
1421110036472,18:47:16.472,37.0,38.9,32.5,39.3,31.5,33.4,37.6,21.8,-1.464,-1.430,-1.351,,
1421110036476,18:47:16.476,40.2,38.9,24.2,34.6,31.5,28.7,34.2,24.9,-1.464,-1.425,-1.376,,
1421110036513,18:47:16.513,46.6,44.1,19.3,33.1,33.1,31.8,40.9,26.5,-1.454,-1.435,-1.376,,
1421110036536,18:47:16.536,37.0,38.9,25.8,31.5,31.5,28.7,25.9,24.9,-1.464,-1.435,-1.386,,
1421110036572,18:47:16.572,40.2,44.1,25.8,33.1,36.3,30.3,32.5,36.1,-1.483,-1.435,-1.361,,
1421110036608,18:47:16.608,38.6,38.9,24.2,34.6,29.9,30.3,34.2,28.1,-1.459,-1.430,-1.351,,
1421110036644,18:47:16.644,37.0,40.6,25.8,33.1,37.9,28.7,34.2,23.3,-1.508,-1.459,-1.361,,
1421110036681,18:47:16.680,38.6,45.9,27.5,34.6,33.1,38.1,37.6,23.3,-1.444,-1.425,-1.351,,
1421110036687,18:47:16.687,41.8,40.6,19.3,26.9,25.0,22.6,34.2,26.5,-1.488,-1.435,-1.361,,
1421110036713,18:47:16.713,33.9,32.0,17.7,30.0,33.1,33.4,32.5,26.5,-1.483,-1.430,-1.371,,
1421110036717,18:47:16.717,38.6,38.9,25.8,25.4,26.6,30.3,29.2,24.9,-1.464,-1.444,-1.391,,
1421110036761,18:47:16.760,46.6,52.9,24.2,36.2,33.1,30.3,32.5,24.9,-1.493,-1.405,-1.361,,
1421110036790,18:47:16.790,38.6,38.9,25.8,42.4,33.1,24.1,22.6,26.5,-1.493,-1.430,-1.371,,
1421110036826,18:47:16.826,38.6,56.5,24.2,30.0,36.3,30.3,32.5,10.8,-1.488,-1.435,-1.391,,
1421110036836,18:47:16.836,35.5,42.4,24.2,33.1,33.1,19.5,30.9,23.3,-1.449,-1.425,-1.405,,
1421110036895,18:47:16.894,40.2,40.6,19.3,26.9,25.0,18.0,34.2,26.5,-1.498,-1.425,-1.366,,
1421110036916,18:47:16.916,41.8,38.9,17.7,34.6,31.5,42.8,30.9,26.5,-1.493,-1.430,-1.376,,
1421110036920,18:47:16.919,33.9,33.7,24.2,33.1,33.1,31.8,29.2,24.9,-1.464,-1.444,-1.391,,
1421110036953,18:47:16.953,43.4,49.4,25.8,45.6,29.9,30.3,34.2,29.7,-1.498,-1.449,-1.371,,
1421110036990,18:47:16.989,37.0,35.4,25.8,33.1,31.5,33.4,32.5,24.9,-1.483,-1.410,-1.342,,
1421110036995,18:47:16.994,37.0,42.4,24.2,33.1,37.9,30.3,34.2,23.3,-1.503,-1.449,-1.371,,
1421110037030,18:47:17.029,35.5,38.9,29.1,39.3,33.1,27.2,34.2,21.8,-1.464,-1.425,-1.347,,
1421110037068,18:47:17.068,38.6,37.1,19.3,37.7,33.1,35.0,37.6,26.5,-1.493,-1.435,-1.371,,
1421110037097,18:47:17.097,38.6,38.9,32.5,36.2,33.1,41.2,30.9,26.5,-1.493,-1.425,-1.371,,
1421110037133,18:47:17.133,38.6,33.7,25.8,34.6,31.5,28.7,22.6,26.5,-1.488,-1.435,-1.366,,
1421110037170,18:47:17.169,45.0,37.1,24.2,34.6,33.1,31.8,30.9,36.1,-1.488,-1.410,-1.366,,
1421110037173,18:47:17.173,37.0,35.4,25.8,44.0,33.1,24.1,27.6,26.5,-1.493,-1.439,-1.371,,
1421110037177,18:47:17.176,37.0,56.5,24.2,31.5,34.7,30.3,34.2,26.5,-1.469,-1.425,-1.391,,
1421110037208,18:47:17.208,37.0,37.1,29.1,36.2,28.2,28.7,34.2,21.8,-1.459,-1.425,-1.405,,
1421110037243,18:47:17.243,37.0,42.4,25.8,28.5,28.2,21.1,34.2,24.9,-1.488,-1.430,-1.337,,
1421110037280,18:47:17.279,37.0,38.9,20.9,40.9,34.7,38.1,37.6,23.3,-1.464,-1.439,-1.371,,
1421110037315,18:47:17.314,35.5,33.7,25.8,23.9,21.9,28.7,29.2,28.1,-1.469,-1.425,-1.371,,
1421110037323,18:47:17.323,41.8,42.4,25.8,44.0,31.5,30.3,32.5,18.6,-1.478,-1.410,-1.366,,
1421110037376,18:47:17.376,41.8,30.2,24.2,33.1,37.9,27.2,32.5,26.5,-1.498,-1.435,-1.347,,
1421110037381,18:47:17.381,37.0,56.5,24.2,33.1,34.7,30.3,35.9,15.5,-1.488,-1.435,-1.381,,
1421110037436,18:47:17.436,37.0,42.4,25.8,33.1,33.1,28.7,34.2,21.8,-1.474,-1.435,-1.342,,
1421110037441,18:47:17.441,37.0,37.1,24.2,44.0,33.1,28.7,34.2,28.1,-1.478,-1.488,-1.376,,
1421110037477,18:47:17.477,37.0,37.1,20.9,39.3,34.7,18.0,35.9,24.9,-1.503,-1.435,-1.371,,
1421110037485,18:47:17.485,30.7,26.8,25.8,34.6,33.1,28.7,22.6,24.9,-1.488,-1.415,-1.376,,
1421110037499,18:47:17.498,43.4,42.4,25.8,44.0,31.5,30.3,35.9,28.1,-1.493,-1.420,-1.366,,
1421110037536,18:47:17.536,37.0,30.2,27.5,30.0,41.2,27.2,32.5,26.5,-1.498,-1.430,-1.347,,
1421110037577,18:47:17.577,35.5,35.4,24.2,33.1,34.7,31.8,44.3,36.1,-1.513,-1.405,-1.376,,
1421110037608,18:47:17.608,37.0,38.9,24.2,34.6,44.5,27.2,32.5,28.1,-1.478,-1.430,-1.342,,
1421110037646,18:47:17.645,35.5,37.1,12.8,34.6,31.5,24.1,34.2,26.5,-1.498,-1.435,-1.371,,
1421110037690,18:47:17.689,38.6,38.9,20.9,39.3,31.5,38.1,35.9,24.9,-1.508,-1.439,-1.376,,
1421110037694,18:47:17.693,27.6,37.1,25.8,33.1,29.9,25.7,29.2,24.9,-1.488,-1.410,-1.376,,
1421110037697,18:47:17.696,43.4,35.4,24.2,31.5,26.6,30.3,11.2,29.7,-1.493,-1.430,-1.366,,
1421110037731,18:47:17.731,35.5,30.2,27.5,37.7,36.3,31.8,35.9,26.5,-1.488,-1.439,-1.371,,
1421110037753,18:47:17.753,37.0,35.4,24.2,36.2,31.5,28.7,32.5,21.8,-1.483,-1.425,-1.415,,
1421110037777,18:47:17.777,35.5,35.4,24.2,33.1,33.1,42.8,32.5,26.5,-1.488,-1.430,-1.337,,
1421110037815,18:47:17.815,35.5,35.4,11.2,33.1,31.5,35.0,39.2,28.1,-1.464,-1.464,-1.381,,
1421110037855,18:47:17.854,29.2,37.1,11.2,34.6,31.5,24.1,32.5,28.1,-1.493,-1.439,-1.371,,
1421110037891,18:47:17.891,33.9,37.1,25.8,37.7,28.2,21.1,32.5,24.9,-1.464,-1.405,-1.371,,
1421110037894,18:47:17.894,46.6,35.4,25.8,37.7,29.9,28.7,32.5,26.5,-1.498,-1.430,-1.366,,
1421110037932,18:47:17.932,38.6,33.7,27.5,31.5,25.0,33.4,34.2,26.5,-1.493,-1.435,-1.371,,
1421110037940,18:47:17.939,35.5,28.5,32.5,33.1,31.5,28.7,35.9,21.8,-1.527,-1.439,-1.347,,
1421110037971,18:47:17.971,32.3,26.8,25.8,33.1,31.5,24.1,37.6,21.8,-1.488,-1.430,-1.430,,
1421110038008,18:47:18.007,35.5,37.1,11.2,34.6,36.3,30.3,34.2,28.1,-1.493,-1.439,-1.371,,
1421110038042,18:47:18.042,35.5,38.9,24.2,34.6,33.1,25.7,40.9,26.5,-1.469,-1.469,-1.376,,
1421110038083,18:47:18.082,33.9,35.4,25.8,33.1,33.1,30.3,30.9,26.5,-1.464,-1.405,-1.371,,
1421110038087,18:47:18.087,45.0,35.4,25.8,37.7,31.5,28.7,34.2,24.9,-1.488,-1.449,-1.361,,
1421110038123,18:47:18.122,37.0,33.7,27.5,42.4,44.5,28.7,35.9,24.9,-1.493,-1.439,-1.366,,
1421110038157,18:47:18.157,37.0,28.5,32.5,33.1,29.9,28.7,34.2,26.5,-1.483,-1.444,-1.376,,
1421110038192,18:47:18.192,33.9,33.7,24.2,33.1,31.5,30.3,34.2,29.7,-1.488,-1.425,-1.410,,
1421110038196,18:47:18.196,37.0,35.4,14.4,34.6,36.3,31.8,34.2,24.9,-1.498,-1.430,-1.386,,
1421110038228,18:47:18.228,37.0,37.1,24.2,36.2,34.7,22.6,25.9,18.6,-1.518,-1.435,-1.371,,
1421110038265,18:47:18.265,33.9,37.1,25.8,40.9,31.5,21.1,32.5,24.9,-1.478,-1.420,-1.371,,
1421110038303,18:47:18.303,45.0,33.7,19.3,33.1,33.1,28.7,37.6,29.7,-1.498,-1.415,-1.361,,
1421110038313,18:47:18.313,35.5,33.7,25.8,44.0,42.8,30.3,42.6,24.9,-1.493,-1.435,-1.371,,
1421110038332,18:47:18.332,35.5,33.7,24.2,34.6,29.9,28.7,42.6,24.9,-1.508,-1.405,-1.376,,
1421110038368,18:47:18.367,35.5,35.4,24.2,34.6,33.1,27.2,35.9,23.3,-1.488,-1.430,-1.356,,
1421110038408,18:47:18.408,35.5,37.1,24.2,44.0,28.2,33.4,39.2,26.5,-1.483,-1.435,-1.410,,
1421110038412,18:47:18.411,35.5,35.4,32.5,34.6,31.5,22.6,27.6,26.5,-1.488,-1.439,-1.376,,
1421110038436,18:47:18.435,32.3,35.4,24.2,33.1,31.5,31.8,34.2,24.9,-1.488,-1.415,-1.376,,
