time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421106080852.00,38.2,89.2,52.7,49.3,44.2,61.2,53.3,11.6
1421106080856.00,39.8,92.8,51,49.3,21.7,26.8,51.8,58.5
1421106080887.00,39.8,38.9,49.4,77,54.3,62.8,106.6,23.3
1421106080924.00,39.8,61,51,40.3,44.2,113,56.3,44.5
1421106080960.00,49.7,45.6,54.3,49.3,45.6,36,51.8,46
1421106080985.00,39.8,59.3,27.3,16.9,44.2,61.2,56.3,26.3
1421106081019.00,38.2,80.3,55.9,41.8,45.6,61.2,54.8,46
1421106081044.00,41.4,52.4,49.4,50.8,42.8,61.2,68.5,46
1421106081068.00,41.4,67.9,59.1,0,34.2,85.8,68.5,23.3
1421106081106.00,49.7,59.3,51,54.8,44.2,36,42.9,46
1421106081129.00,68.3,52.4,87.4,53.3,44.2,72.6,56.3,47.6
1421106081166.00,38.2,92.8,59.1,39.9,45.6,61.2,51.8,44.5
1421106081170.00,41.4,50.7,49.4,56.3,25.8,61.2,51.8,41.4
1421106081234.00,39.8,59.3,51,22.5,39.9,61.2,51.8,49.1
1421106081238.00,18.8,25.7,54.3,39.9,47.1,36,45.8,46
1421106081257.00,48.1,49,54.3,54.8,45.6,59.6,51.8,44.5
1421106081294.00,38.2,92.8,74,23.9,57.2,61.2,51.8,71.2
1421106081304.00,41.4,38.9,51,53.3,24.5,62.8,45.8,46
1421106081356.00,41.4,61,49.4,22.5,32.8,61.2,88.9,52.2
1421106081366.00,25.2,38.9,52.7,34.1,52.8,48.5,28.3,44.5
1421106081393.00,56.4,38.9,55.9,54.8,45.6,82.4,51.8,46
1421106081429.00,39.8,61,30.5,56.3,44.2,61.2,53.3,99
1421106081466.00,39.8,25.7,46.2,56.3,44.2,64.4,34.1,47.6
1421106081470.00,39.8,59.3,51,45.8,21.7,59.6,37,46
1421106081502.00,43.1,61,52.7,54.8,42.8,61.2,34.1,43
1421106081538.00,18.8,61,51,54.8,42.8,61.2,53.3,102.3
1421106081545.00,38.2,78.5,74,28.3,57.2,59.6,51.8,44.5
1421106081589.00,39.8,38.9,39.9,54.8,79.5,69.3,22.5,52.2
1421106081599.00,41.4,45.6,64,45.8,12.1,61.2,106.6,71.2
1421106081652.00,36.5,61,51,54.8,44.2,59.6,45.8,41.4
